TEAM_ID_HOME,TEAM_ID_AWAY,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,PTS_PAINT_HOME,PTS_2ND_CHANCE_HOME,PTS_FB_HOME,LARGEST_LEAD_HOME,LEAD_CHANGES_HOME,TIMES_TIED_HOME,TEAM_TURNOVERS_HOME,TOTAL_TURNOVERS_HOME,TEAM_REBOUNDS_HOME,PTS_OFF_TO_HOME,PTS_PAINT_AWAY,PTS_2ND_CHANCE_AWAY,PTS_FB_AWAY,LARGEST_LEAD_AWAY,LEAD_CHANGES_AWAY,TIMES_TIED_AWAY,TEAM_TURNOVERS_AWAY,TOTAL_TURNOVERS_AWAY,TEAM_REBOUNDS_AWAY,PTS_OFF_TO_AWAY,ATTENDANCE,PTS_QTR1_HOME,PTS_QTR2_HOME,PTS_QTR3_HOME,PTS_QTR4_HOME,PTS_OT1_HOME,PTS_OT2_HOME,PTS_OT3_HOME,PTS_OT4_HOME,PTS_OT5_HOME,PTS_OT6_HOME,PTS_OT7_HOME,PTS_OT8_HOME,PTS_OT9_HOME,PTS_OT10_HOME,PTS_QTR1_AWAY,PTS_QTR2_AWAY,PTS_QTR3_AWAY,PTS_QTR4_AWAY,PTS_OT1_AWAY,PTS_OT2_AWAY,PTS_OT3_AWAY,PTS_OT4_AWAY,PTS_OT5_AWAY,PTS_OT6_AWAY,PTS_OT7_AWAY,PTS_OT8_AWAY,PTS_OT9_AWAY,PTS_OT10_AWAY,HOME_TEAM_WINS,HOME_TEAM_LOSSES,HOME_W
MIL,PHX,37,77,0.481,6,15,0.4,25,34,0.735,9,29,38,21,13,9,14,23,11,38,84,0.452,5,24,0.208,13,17,0.765,15,34,49,23,6,4,24,23,-11,38,12,9,14,10,10,1,14,7,17,52,21,8,5,10,10,2,24,5,27,15733,28,25,27,25,0,0,0,0,0,0,0,0,0,0,32,15,28,19,0,0,0,0,0,0,0,0,0,0,2,0,1
DAL,NYK,35,85,0.412,8,25,0.32,13,17,0.765,14,28,42,18,7,1,15,15,2,35,77,0.455,3,17,0.176,16,18,0.889,9,34,43,17,11,2,20,19,-2,38,9,11,5,11,10,0,15,6,18,32,10,20,11,10,10,0,20,7,13,20435,24,27,16,24,0,0,0,0,0,0,0,0,0,0,30,18,26,15,0,0,0,0,0,0,0,0,0,0,2,0,1
SAC,WAS,47,84,0.56,8,18,0.444,18,25,0.72,6,34,40,27,13,6,17,15,9,43,89,0.483,9,26,0.346,16,20,0.8,10,32,42,30,6,4,20,19,-9,58,6,16,16,10,3,1,17,7,20,48,11,27,3,10,3,0,20,5,18,17185,32,28,29,31,0,0,0,0,0,0,0,0,0,0,34,21,28,28,0,0,0,0,0,0,0,0,0,0,1,1,1
MIN,LAC,30,87,0.345,8,23,0.348,11,17,0.647,14,39,53,20,2,1,16,15,-20,37,84,0.44,9,31,0.29,16,18,0.889,7,34,41,26,8,9,8,17,20,30,13,6,0,0,1,0,16,13,19,44,0,19,33,0,1,1,8,5,5,12252,17,17,19,26,0,0,0,0,0,0,0,0,0,0,27,20,32,20,0,0,0,0,0,0,0,0,0,0,1,3,0
TOR,ATL,36,80,0.45,11,23,0.478,22,28,0.786,8,36,44,26,14,4,11,19,8,37,83,0.446,14,33,0.424,9,13,0.692,11,33,44,24,3,7,18,19,-8,38,12,13,24,3,1,0,11,10,12,34,9,8,2,3,1,0,18,2,25,19800,25,29,35,16,0,0,0,0,0,0,0,0,0,0,20,21,26,30,0,0,0,0,0,0,0,0,0,0,3,1,1
MEM,DEN,41,95,0.432,6,19,0.316,17,27,0.63,20,26,46,18,5,4,10,19,-4,38,78,0.487,13,29,0.448,20,24,0.833,11,31,42,24,4,7,16,29,4,62,21,15,0,0,1,0,10,12,11,38,5,19,20,0,1,2,16,8,19,16401,20,27,21,37,0,0,0,0,0,0,0,0,0,0,26,33,25,25,0,0,0,0,0,0,0,0,0,0,3,1,0
CLE,BKN,38,87,0.437,12,38,0.316,19,24,0.792,9,41,50,29,10,7,17,17,20,35,94,0.372,4,21,0.19,13,21,0.619,13,42,55,26,12,4,17,19,-20,42,10,5,32,4,4,0,17,7,13,48,11,24,4,4,4,0,17,9,28,20562,29,34,26,18,0,0,0,0,0,0,0,0,0,0,22,17,24,24,0,0,0,0,0,0,0,0,0,0,3,1,1
HOU,CHI,36,90,0.4,9,25,0.36,19,22,0.864,13,32,45,19,5,6,10,19,-3,37,77,0.481,11,24,0.458,18,22,0.818,5,37,42,28,5,4,17,20,3,48,13,16,14,8,10,1,10,7,7,30,6,5,8,8,10,2,17,7,16,18244,24,28,28,20,0,0,0,0,0,0,0,0,0,0,24,28,19,32,0,0,0,0,0,0,0,0,0,0,0,2,0
POR,BOS,41,90,0.456,14,34,0.412,20,27,0.741,15,35,50,26,9,10,16,20,7,37,88,0.42,9,24,0.375,26,34,0.765,16,32,48,20,12,6,15,25,-7,34,19,10,13,5,5,1,16,9,23,36,24,16,12,4,5,0,15,8,15,19393,30,24,27,35,0,0,0,0,0,0,0,0,0,0,31,27,25,26,0,0,0,0,0,0,0,0,0,0,1,1,1
IND,ORL,36,86,0.419,7,19,0.368,15,21,0.714,17,32,49,18,11,4,19,18,-20,48,90,0.533,5,16,0.313,13,18,0.722,13,31,44,26,6,6,13,18,20,44,22,10,4,8,8,0,19,7,25,56,15,12,21,8,8,0,13,3,17,17234,28,23,28,15,0,0,0,0,0,0,0,0,0,0,33,24,32,25,0,0,0,0,0,0,0,0,0,0,3,1,0
OKC,LAC,45,87,0.517,10,32,0.313,19,24,0.792,17,29,46,25,10,1,14,13,2,42,76,0.553,16,29,0.552,17,22,0.773,5,21,26,22,9,4,14,17,-2,44,22,12,12,10,6,0,14,5,24,40,8,22,9,9,5,2,14,9,22,18203,37,28,28,26,0,0,0,0,0,0,0,0,0,0,30,39,28,20,0,0,0,0,0,0,0,0,0,0,3,1,1
NOP,DEN,40,90,0.444,13,29,0.448,8,9,0.889,14,37,51,29,7,4,18,16,6,36,83,0.434,10,27,0.37,13,17,0.765,8,32,40,28,10,7,13,15,-6,42,11,11,8,27,9,2,18,7,18,38,6,9,6,27,9,0,13,4,10,16269,31,25,21,24,0,0,0,0,0,0,0,0,0,0,26,28,24,17,0,0,0,0,0,0,0,0,0,0,2,1,1
GSW,BOS,38,83,0.458,20,43,0.465,10,13,0.769,8,33,41,25,12,7,22,24,-3,41,87,0.471,8,23,0.348,19,30,0.633,11,33,44,28,10,1,14,14,3,30,11,11,7,13,11,0,22,7,27,48,14,16,10,13,11,0,14,13,15,19596,23,20,36,27,0,0,0,0,0,0,0,0,0,0,21,24,37,27,0,0,0,0,0,0,0,0,0,0,1,1,0
NYK,BKN,42,84,0.5,14,23,0.609,7,7,1,7,39,46,24,4,8,17,12,14,36,101,0.356,4,24,0.167,15,20,0.75,20,32,52,20,11,2,11,11,-14,32,10,12,22,11,1,0,17,7,14,52,23,12,4,11,1,0,11,7,9,19812,18,29,30,28,0,0,0,0,0,0,0,0,0,0,17,29,24,21,0,0,0,0,0,0,0,0,0,0,2,2,1
PHX,WAS,36,93,0.387,7,23,0.304,20,26,0.769,17,39,56,19,5,3,16,22,-7,38,86,0.442,10,26,0.385,20,25,0.8,9,35,44,22,6,7,12,24,7,44,27,13,8,9,10,0,16,9,15,30,13,11,10,9,10,0,12,7,12,17345,26,26,27,20,0,0,0,0,0,0,0,0,0,0,25,25,27,29,0,0,0,0,0,0,0,0,0,0,0,2,0
DET,DAL,31,81,0.383,13,33,0.394,14,24,0.583,12,35,47,23,4,4,11,17,-9,39,85,0.459,8,24,0.333,12,14,0.857,8,40,48,18,4,5,10,18,9,18,11,16,4,7,7,0,11,6,14,26,11,2,16,7,7,0,10,7,11,19031,25,11,25,28,0,0,0,0,0,0,0,0,0,0,25,26,20,27,0,0,0,0,0,0,0,0,0,0,1,1,0
MIL,ORL,47,86,0.547,4,17,0.235,15,25,0.6,9,31,40,31,14,6,16,15,3,46,86,0.535,8,24,0.333,10,12,0.833,4,33,37,34,13,8,20,22,-3,70,10,18,14,11,7,0,16,9,20,58,10,17,6,10,7,0,20,5,22,16268,31,27,26,29,0,0,0,0,0,0,0,0,0,0,22,35,28,25,0,0,0,0,0,0,0,0,0,0,2,2,1
UTA,MIN,38,72,0.528,8,22,0.364,14,23,0.609,11,32,43,13,9,5,16,11,13,35,79,0.443,9,23,0.391,6,10,0.6,10,24,34,25,11,1,15,20,-13,42,14,7,15,8,4,1,16,10,15,44,13,8,6,8,4,0,15,4,15,19911,25,26,26,21,0,0,0,0,0,0,0,0,0,0,24,25,19,17,0,0,0,0,0,0,0,0,0,0,3,1,1
ATL,CLE,38,95,0.4,9,30,0.3,23,26,0.885,5,43,48,25,5,8,16,27,-2,39,98,0.398,12,38,0.316,20,31,0.645,11,46,57,27,9,6,12,23,2,42,6,28,7,6,10,1,16,12,16,44,12,26,21,6,10,0,12,13,13,19427,23,18,30,25,12,0,0,0,0,0,0,0,0,0,32,23,22,19,14,0,0,0,0,0,0,0,0,0,0,3,0
SAC,MIA,38,87,0.437,7,21,0.333,23,29,0.793,16,25,41,20,7,5,14,16,-6,42,82,0.512,12,22,0.545,16,17,0.941,7,31,38,23,5,6,18,22,6,46,22,17,5,4,4,1,14,8,15,36,9,10,24,4,4,0,18,9,19,17317,24,24,28,30,0,0,0,0,0,0,0,0,0,0,39,27,26,20,0,0,0,0,0,0,0,0,0,0,0,2,0
CHA,PHI,36,84,0.429,7,27,0.259,21,27,0.778,8,47,55,23,9,6,11,14,9,33,90,0.367,10,39,0.256,15,21,0.714,9,39,48,24,5,7,10,20,-9,54,9,25,16,5,6,0,11,6,4,34,10,11,4,5,6,1,10,8,14,19244,25,34,22,19,0,0,0,0,0,0,0,0,0,0,25,25,16,25,0,0,0,0,0,0,0,0,0,0,4,0,1
MEM,TOR,37,91,0.407,7,19,0.368,14,17,0.824,18,24,42,16,13,7,14,25,-4,30,71,0.423,12,28,0.429,27,29,0.931,11,30,41,16,8,12,18,19,4,38,11,12,11,14,11,0,14,13,11,26,7,15,5,14,11,0,18,4,19,17077,23,30,19,23,0,0,0,0,0,0,0,0,0,0,27,18,29,25,0,0,0,0,0,0,0,0,0,0,0,2,0
PHI,IND,34,83,0.41,16,37,0.432,18,26,0.692,8,30,38,23,3,1,17,22,-13,44,84,0.524,8,23,0.348,19,23,0.826,6,42,48,27,9,4,14,24,13,24,11,3,8,8,9,1,17,9,23,52,10,18,18,8,9,1,14,6,11,19213,28,21,28,25,0,0,0,0,0,0,0,0,0,0,28,33,13,41,0,0,0,0,0,0,0,0,0,0,0,3,0
SAS,TOR,35,77,0.455,5,20,0.25,27,30,0.9,15,32,47,28,11,5,15,14,7,40,80,0.5,6,18,0.333,9,10,0.9,6,26,32,18,8,3,13,21,-7,36,13,6,15,0,2,1,15,3,11,52,6,16,0,0,2,0,13,4,16,18418,26,29,16,31,0,0,0,0,0,0,0,0,0,0,18,28,20,29,0,0,0,0,0,0,0,0,0,0,1,1,1
CHI,DET,34,88,0.386,9,25,0.36,13,15,0.867,11,36,47,21,6,10,13,25,-4,32,76,0.421,10,20,0.5,20,34,0.588,7,38,45,17,8,2,10,16,4,40,10,8,6,15,13,2,13,7,15,26,12,5,7,15,13,0,10,15,10,22197,27,18,20,25,0,0,0,0,0,0,0,0,0,0,26,20,24,24,0,0,0,0,0,0,0,0,0,0,1,3,0
POR,MIA,41,79,0.519,10,15,0.667,18,23,0.783,8,37,45,21,9,4,16,19,17,34,88,0.386,6,19,0.316,19,27,0.704,12,30,42,16,9,4,14,17,-17,42,6,18,28,4,2,1,16,5,15,40,16,4,5,4,2,1,14,13,9,19633,20,39,28,23,0,0,0,0,0,0,0,0,0,0,22,20,25,26,0,0,0,0,0,0,0,0,0,0,1,1,1
DEN,SAC,40,92,0.435,9,29,0.31,17,24,0.708,15,35,50,27,3,10,10,22,-9,41,88,0.466,8,21,0.381,25,31,0.806,11,37,48,27,4,5,7,20,9,50,10,25,12,11,4,0,10,9,14,48,12,6,10,11,4,0,7,5,4,15607,27,35,26,18,0,0,0,0,0,0,0,0,0,0,23,32,29,31,0,0,0,0,0,0,0,0,0,0,0,3,0
GSW,POR,50,88,0.568,18,30,0.6,18,22,0.818,11,32,43,30,5,8,13,23,25,38,85,0.447,9,24,0.375,26,33,0.788,11,26,37,23,8,4,13,16,-25,48,6,28,25,9,6,1,13,4,20,40,14,15,11,9,6,0,13,12,11,19596,31,32,38,35,0,0,0,0,0,0,0,0,0,0,37,19,33,22,0,0,0,0,0,0,0,0,0,0,3,1,1
LAL,BOS,37,90,0.411,6,21,0.286,20,29,0.69,11,36,47,22,6,4,11,17,-7,41,91,0.451,8,30,0.267,17,22,0.773,9,41,50,30,8,1,12,25,7,50,11,13,3,6,9,0,11,6,16,48,18,21,17,6,9,0,12,14,16,18997,26,22,27,25,0,0,0,0,0,0,0,0,0,0,31,26,20,30,0,0,0,0,0,0,0,0,0,0,1,1,0
NYK,IND,33,96,0.344,7,25,0.28,14,20,0.7,18,33,51,20,7,9,11,18,-5,34,81,0.42,7,22,0.318,17,20,0.85,7,46,53,17,5,3,17,18,5,38,10,9,8,2,6,1,11,9,6,28,10,12,18,3,7,1,17,6,11,19812,23,18,24,22,0,0,0,0,0,0,0,0,0,0,18,36,20,18,0,0,0,0,0,0,0,0,0,0,0,3,0
PHX,UTA,33,78,0.423,8,27,0.296,12,19,0.632,12,33,45,16,5,1,22,19,-15,39,81,0.481,10,27,0.37,13,17,0.765,4,29,33,27,9,10,10,20,15,36,14,6,10,1,2,1,22,13,26,46,8,16,20,1,2,0,10,7,5,17279,23,10,31,22,0,0,0,0,0,0,0,0,0,0,16,30,28,27,0,0,0,0,0,0,0,0,0,0,0,4,0
BKN,NOP,33,85,0.388,8,23,0.348,13,21,0.619,21,29,50,20,5,3,21,23,-19,42,76,0.553,8,22,0.364,14,23,0.609,5,27,32,31,11,7,13,21,19,34,25,4,8,1,0,1,21,12,32,60,10,29,22,1,0,1,13,9,14,16329,14,28,24,21,0,0,0,0,0,0,0,0,0,0,18,35,22,31,0,0,0,0,0,0,0,0,0,0,0,2,0
LAC,WAS,43,85,0.506,8,19,0.421,20,33,0.606,10,34,44,27,9,4,11,17,5,43,94,0.457,11,30,0.367,12,21,0.571,17,34,51,31,8,1,14,29,-5,46,13,11,17,0,0,0,11,13,11,46,21,17,0,0,0,0,14,7,15,19060,33,27,24,30,0,0,0,0,0,0,0,0,0,0,23,26,24,36,0,0,0,0,0,0,0,0,0,0,2,0,1
ORL,MEM,43,90,0.478,10,26,0.385,23,29,0.793,13,30,43,27,10,3,10,21,12,41,89,0.461,8,21,0.381,17,26,0.654,12,34,46,22,4,4,14,21,-12,50,18,28,20,5,6,0,10,7,9,50,15,8,3,5,6,0,14,14,15,17741,29,38,30,22,0,0,0,0,0,0,0,0,0,0,30,26,29,22,0,0,0,0,0,0,0,0,0,0,1,1,1
CLE,CHA,45,83,0.542,16,29,0.552,6,13,0.462,15,31,46,34,7,1,17,19,9,34,76,0.447,9,26,0.346,26,27,0.963,11,24,35,23,15,4,15,13,-9,46,11,6,21,3,2,0,17,5,24,32,8,23,5,3,2,0,15,2,20,20562,29,29,28,26,0,0,0,0,0,0,0,0,0,0,19,23,29,32,0,0,0,0,0,0,0,0,0,0,3,1,1
HOU,OKC,41,102,0.402,13,42,0.31,23,26,0.885,22,23,45,24,11,5,10,24,8,38,82,0.463,7,27,0.259,27,32,0.844,15,35,50,21,5,5,21,21,-8,50,21,19,9,13,10,1,10,10,16,48,27,15,12,13,10,2,21,8,25,18462,31,21,28,38,0,0,0,0,0,0,0,0,0,0,26,27,29,28,0,0,0,0,0,0,0,0,0,0,2,2,1
MIL,CHI,40,85,0.471,2,7,0.286,16,20,0.8,15,29,44,28,6,7,14,17,-4,39,74,0.527,7,26,0.269,17,22,0.773,6,28,34,30,10,4,12,16,4,62,19,15,0,0,3,0,14,4,16,58,6,13,19,0,3,1,12,7,13,15768,24,17,32,25,0,0,0,0,0,0,0,0,0,0,24,33,22,23,0,0,0,0,0,0,0,0,0,0,1,3,0
MIN,DAL,29,71,0.408,4,21,0.19,16,18,0.889,6,35,41,20,8,4,18,18,-10,32,83,0.386,14,40,0.35,10,17,0.588,15,29,44,19,6,4,11,17,10,32,2,10,8,14,5,2,18,9,20,30,20,8,18,14,5,1,11,8,11,16117,27,13,23,15,0,0,0,0,0,0,0,0,0,0,22,19,27,20,0,0,0,0,0,0,0,0,0,0,0,4,0
PHI,NOP,40,88,0.455,13,34,0.382,14,17,0.824,11,30,41,31,10,6,10,15,14,37,82,0.451,7,18,0.389,12,16,0.75,14,35,49,20,5,1,17,16,-14,40,13,16,20,7,1,2,10,4,11,36,20,2,12,7,1,0,17,6,19,10978,21,36,31,19,0,0,0,0,0,0,0,0,0,0,29,22,22,20,0,0,0,0,0,0,0,0,0,0,1,1,1
GSW,MIN,49,98,0.5,12,35,0.343,7,8,0.875,9,37,46,35,9,5,24,29,-7,44,86,0.512,8,17,0.471,28,36,0.778,6,34,40,30,14,6,18,15,7,64,13,27,17,5,2,1,24,5,31,54,11,28,8,5,2,1,18,9,30,19596,28,27,31,20,11,0,0,0,0,0,0,0,0,0,19,27,32,28,18,0,0,0,0,0,0,0,0,0,2,1,0
LAC,LAL,40,78,0.513,7,20,0.35,16,26,0.615,6,40,46,26,11,4,14,17,22,26,83,0.313,6,20,0.3,23,25,0.92,14,29,43,11,10,3,15,23,-22,46,6,28,28,0,0,1,14,11,11,28,13,16,0,0,0,0,15,7,18,19537,33,19,32,19,0,0,0,0,0,0,0,0,0,0,22,22,16,21,0,0,0,0,0,0,0,0,0,0,4,0,1
MIA,DET,44,84,0.524,9,14,0.643,10,14,0.714,7,34,41,22,6,4,10,17,18,32,80,0.4,5,22,0.227,20,25,0.8,12,31,43,14,7,1,13,14,-18,42,12,10,23,1,2,1,10,9,10,40,12,5,2,1,2,0,13,4,17,19621,25,29,28,25,0,0,0,0,0,0,0,0,0,0,19,17,27,26,0,0,0,0,0,0,0,0,0,0,2,2,1
UTA,SAS,32,68,0.471,5,17,0.294,17,21,0.81,5,35,40,13,5,4,16,18,-2,32,72,0.444,7,17,0.412,17,19,0.895,4,28,32,16,10,4,9,16,2,36,8,5,6,4,9,0,16,8,17,26,6,9,16,4,9,1,9,2,9,19381,20,17,16,33,0,0,0,0,0,0,0,0,0,0,25,17,25,21,0,0,0,0,0,0,0,0,0,0,0,4,0
MIL,CLE,35,88,0.398,4,16,0.25,6,12,0.5,12,29,41,20,7,1,10,14,-29,41,75,0.547,18,36,0.5,9,10,0.9,2,39,41,30,4,8,16,14,29,54,14,10,0,0,0,0,10,5,6,28,8,4,31,0,0,0,16,7,12,15061,19,24,24,13,0,0,0,0,0,0,0,0,0,0,33,34,26,16,0,0,0,0,0,0,0,0,0,0,1,3,0
ATL,PHX,39,95,0.411,11,34,0.324,14,19,0.737,13,37,50,26,16,3,17,21,13,30,81,0.37,12,31,0.387,18,30,0.6,11,40,51,19,13,4,24,19,-13,48,16,27,19,5,4,1,17,12,11,26,3,11,14,5,4,0,24,11,30,15176,28,16,26,33,0,0,0,0,0,0,0,0,0,0,38,18,17,17,0,0,0,0,0,0,0,0,0,0,1,1,1
SAC,POR,41,78,0.526,11,22,0.5,14,21,0.667,3,31,34,20,6,7,19,19,-8,40,93,0.43,12,31,0.387,23,27,0.852,19,30,49,20,12,7,14,19,8,44,9,24,8,11,9,0,19,13,24,36,26,13,10,11,9,0,14,5,8,17317,33,24,23,27,0,0,0,0,0,0,0,0,0,0,30,21,33,31,0,0,0,0,0,0,0,0,0,0,0,4,0
DEN,OKC,37,88,0.42,10,30,0.333,18,27,0.667,10,28,38,28,9,4,13,19,-22,46,87,0.529,15,33,0.455,17,24,0.708,13,42,55,32,10,4,18,21,22,48,13,19,5,8,4,0,13,6,14,52,13,23,33,8,4,1,18,9,16,12611,30,21,26,25,0,0,0,0,0,0,0,0,0,0,32,36,39,17,0,0,0,0,0,0,0,0,0,0,0,4,0
TOR,CHA,34,78,0.436,6,23,0.261,22,31,0.71,7,40,47,19,6,8,11,16,6,32,88,0.364,11,35,0.314,15,21,0.714,11,32,43,20,5,6,7,22,-6,34,11,9,19,2,3,0,11,14,6,32,11,3,3,2,3,1,7,11,6,19800,26,30,19,21,0,0,0,0,0,0,0,0,0,0,16,26,17,31,0,0,0,0,0,0,0,0,0,0,2,1,1
MEM,CHI,39,87,0.448,7,19,0.368,23,26,0.885,12,30,42,18,13,1,11,15,16,34,77,0.442,11,29,0.379,13,19,0.684,13,29,42,22,6,11,20,20,-16,44,17,11,22,8,5,0,11,9,10,30,20,15,2,8,5,0,20,7,38,17591,23,31,29,25,0,0,0,0,0,0,0,0,0,0,21,23,21,27,0,0,0,0,0,0,0,0,0,0,1,1,1
LAL,LAC,32,90,0.356,4,19,0.211,13,17,0.765,16,33,49,12,6,1,12,16,-10,37,83,0.446,7,25,0.28,10,14,0.714,10,39,49,23,10,6,11,17,10,42,15,9,4,4,4,0,12,9,11,38,14,16,17,4,4,1,11,5,9,18997,25,17,19,20,0,0,0,0,0,0,0,0,0,0,29,25,19,18,0,0,0,0,0,0,0,0,0,0,0,4,0
NYK,CHA,37,78,0.474,10,26,0.385,13,15,0.867,10,33,43,24,5,6,18,16,-14,42,90,0.467,12,26,0.462,15,17,0.882,11,27,38,19,9,3,8,14,14,38,9,10,2,3,3,0,18,4,12,44,17,4,18,3,3,0,8,8,14,19812,25,27,20,25,0,0,0,0,0,0,0,0,0,0,30,23,28,30,0,0,0,0,0,0,0,0,0,0,1,3,0
BOS,NOP,36,87,0.414,10,34,0.294,22,27,0.815,8,33,41,24,10,7,10,20,7,34,78,0.436,9,24,0.375,20,23,0.87,8,41,49,21,5,2,23,28,-7,38,12,16,16,3,10,1,10,5,10,30,14,20,2,3,10,1,23,8,26,18624,23,30,23,28,0,0,0,0,0,0,0,0,0,0,17,28,28,24,0,0,0,0,0,0,0,0,0,0,2,0,1
ORL,DET,43,90,0.478,4,15,0.267,14,19,0.737,12,36,48,25,7,8,14,23,-4,39,86,0.453,11,27,0.407,19,31,0.613,12,32,44,24,9,6,12,16,4,52,20,11,7,13,7,0,14,8,21,44,4,13,9,13,7,0,12,11,22,16553,21,30,26,27,0,0,0,0,0,0,0,0,0,0,25,19,29,35,0,0,0,0,0,0,0,0,0,0,0,3,0
POR,OKC,43,84,0.512,15,33,0.455,19,24,0.792,9,30,39,32,11,6,15,23,5,43,91,0.473,9,22,0.409,20,31,0.645,19,31,50,18,9,2,17,20,-5,46,8,18,23,1,1,0,15,5,13,48,16,12,4,1,1,0,17,11,17,19393,33,39,27,21,0,0,0,0,0,0,0,0,0,0,26,33,24,32,0,0,0,0,0,0,0,0,0,0,2,2,1
IND,CLE,45,80,0.563,16,31,0.516,17,22,0.773,9,29,38,25,9,1,14,24,14,35,74,0.473,8,29,0.276,31,34,0.912,7,26,33,15,7,3,10,19,-14,46,15,10,19,6,7,0,14,6,17,32,8,6,1,6,7,0,10,5,16,18165,36,34,26,27,0,0,0,0,0,0,0,0,0,0,33,28,21,27,0,0,0,0,0,0,0,0,0,0,1,3,1
DAL,HOU,33,80,0.413,10,33,0.303,12,14,0.857,13,27,40,19,9,4,14,20,2,34,78,0.436,6,20,0.3,12,18,0.667,12,29,41,19,6,4,16,17,-2,30,11,8,12,10,7,2,14,10,14,48,25,14,8,10,7,1,16,8,22,20108,18,34,18,18,0,0,0,0,0,0,0,0,0,0,22,22,27,15,0,0,0,0,0,0,0,0,0,0,2,2,1
WAS,BKN,48,95,0.505,8,28,0.286,17,20,0.85,16,37,53,36,7,10,12,19,18,39,92,0.424,7,17,0.412,18,24,0.75,11,27,38,26,7,4,11,21,-18,68,18,16,28,4,7,1,12,8,21,46,20,22,1,4,7,1,11,10,11,16846,30,24,34,33,0,0,0,0,0,0,0,0,0,0,23,29,23,28,0,0,0,0,0,0,0,0,0,0,3,0,1
GSW,SAS,45,83,0.542,12,25,0.48,10,11,0.909,7,36,43,33,8,2,16,22,11,39,80,0.488,7,16,0.438,16,23,0.696,5,27,32,28,10,2,12,11,-11,52,7,23,23,5,2,1,16,4,26,46,6,21,2,5,2,0,12,8,13,19596,20,32,35,25,0,0,0,0,0,0,0,0,0,0,15,25,29,32,0,0,0,0,0,0,0,0,0,0,3,1,1
HOU,PHX,42,74,0.568,14,33,0.424,17,28,0.607,5,21,26,26,13,12,20,24,-9,44,94,0.468,12,31,0.387,24,29,0.828,20,27,47,31,11,2,21,24,9,46,8,26,13,12,9,2,20,12,32,52,36,9,9,12,9,2,21,13,24,18227,39,21,30,25,0,0,0,0,0,0,0,0,0,0,27,30,32,35,0,0,0,0,0,0,0,0,0,0,2,1,0
MIA,CHI,44,92,0.478,4,14,0.286,14,17,0.824,15,32,47,16,8,2,10,20,8,35,78,0.449,3,14,0.214,25,28,0.893,12,29,41,18,6,7,14,12,-8,64,24,15,10,9,8,0,10,4,8,44,11,6,7,9,8,2,14,5,16,19771,21,19,35,31,0,0,0,0,0,0,0,0,0,0,22,24,23,29,0,0,0,0,0,0,0,0,0,0,4,0,1
ATL,TOR,33,76,0.434,12,32,0.375,17,21,0.81,5,36,41,23,4,12,13,19,8,32,84,0.381,8,21,0.381,15,20,0.75,8,38,46,16,10,4,12,16,-8,42,4,22,14,3,2,0,13,7,14,38,14,2,4,3,2,1,12,10,14,17864,28,19,23,25,0,0,0,0,0,0,0,0,0,0,20,23,20,24,0,0,0,0,0,0,0,0,0,0,1,3,1
SAC,MIN,36,85,0.424,6,17,0.353,19,21,0.905,17,30,47,19,11,5,20,23,-8,36,80,0.45,11,21,0.524,22,31,0.71,13,30,43,25,11,4,16,17,8,44,19,17,5,5,3,1,20,4,19,38,22,15,15,5,3,1,16,10,17,17317,27,24,25,21,0,0,0,0,0,0,0,0,0,0,31,27,25,22,0,0,0,0,0,0,0,0,0,0,0,4,0
PHI,NYK,32,91,0.352,14,37,0.378,24,36,0.667,15,31,46,25,7,5,9,20,-7,43,91,0.473,4,16,0.25,19,30,0.633,12,47,59,19,6,8,10,23,7,30,11,19,9,2,3,0,9,13,13,38,14,6,19,2,3,1,10,12,12,16076,24,22,28,28,0,0,0,0,0,0,0,0,0,0,28,21,33,27,0,0,0,0,0,0,0,0,0,0,0,4,0
BOS,MIL,44,78,0.564,6,14,0.429,30,38,0.789,4,30,34,35,6,9,15,23,15,41,84,0.488,7,17,0.412,20,29,0.69,7,31,38,30,10,5,21,27,-15,70,6,29,27,6,2,1,15,10,15,54,10,14,11,6,2,2,21,12,32,18624,30,35,36,23,0,0,0,0,0,0,0,0,0,0,35,23,22,29,0,0,0,0,0,0,0,0,0,0,3,1,1
ORL,MIA,43,82,0.524,5,11,0.455,21,28,0.75,6,31,37,23,4,9,11,19,3,45,100,0.45,8,22,0.364,11,21,0.524,23,30,53,18,6,5,13,23,-3,60,8,20,5,23,11,1,11,10,16,54,31,12,10,23,11,1,13,11,14,18152,19,34,26,33,0,0,0,0,0,0,0,0,0,0,27,28,25,29,0,0,0,0,0,0,0,0,0,0,1,3,1
