TEAM_ABBREVIATION_HOME,TEAM_ABBREVIATION_AWAY,FGM_HOME,FG_PCT_HOME,FG3_PCT_HOME,DREB_HOME,AST_HOME,FGM_AWAY,FG_PCT_AWAY,FG3_PCT_AWAY,DREB_AWAY,LARGEST_LEAD_HOME,LARGEST_LEAD_AWAY,HOME_TEAM_WINS,HOME_TEAM_LOSSES,HOME_W
MIL,UTA,46,0.469,0.36,36,27,36,0.419,0.378,35,13,11,1,1,1
DAL,LAL,36,0.419,0.267,38,12,41,0.436,0.276,33,15,14,0,3,0
SAC,ORL,45,0.459,0.294,48,24,32,0.368,0.351,41,29,4,2,0,1
NOP,MEM,44,0.557,0.353,35,27,35,0.449,0.333,30,23,5,2,2,1
PHI,WAS,49,0.557,0.515,36,39,42,0.5,0.438,28,31,10,2,1,1
GSW,NYK,49,0.51,0.311,34,36,35,0.398,0.25,30,33,3,2,0,1
PHX,SAC,45,0.511,0.4,28,31,38,0.475,0.517,31,8,21,1,3,1
LAC,CHA,48,0.516,0.467,38,28,36,0.4,0.364,33,26,4,2,0,1
CLE,IND,41,0.539,0.448,27,24,49,0.538,0.385,26,3,26,1,3,0
MIA,DEN,38,0.458,0.258,29,24,41,0.471,0.333,35,6,9,0,2,0
TOR,ATL,37,0.463,0.313,33,26,40,0.46,0.37,37,5,9,3,0,1
OKC,MIN,43,0.506,0.4,33,22,38,0.422,0.355,27,6,13,1,3,0
LAL,DET,46,0.561,0.348,38,30,39,0.453,0.318,26,23,5,1,1,1
BKN,ATL,43,0.453,0.333,36,21,36,0.364,0.171,34,20,19,3,0,1
BOS,IND,50,0.568,0.438,39,32,39,0.429,0.321,27,31,0,3,1,1
HOU,MIL,32,0.376,0.375,32,19,44,0.484,0.296,39,10,15,0,2,0
POR,CHI,47,0.566,0.423,37,28,43,0.462,0.409,27,19,2,2,0,1
UTA,ORL,41,0.488,0.364,40,24,33,0.398,0.394,34,13,21,1,1,1
DAL,PHX,30,0.429,0.353,34,21,36,0.429,0.28,30,13,8,2,2,1
WAS,PHI,47,0.54,0.481,28,26,37,0.43,0.296,29,26,2,1,2,1
MEM,SAS,37,0.411,0.242,43,22,30,0.361,0.407,45,16,2,2,2,1
NOP,CLE,46,0.548,0.414,33,33,42,0.477,0.467,22,18,16,2,0,1
SAS,OKC,56,0.566,0.842,38,38,58,0.509,0.429,35,16,8,2,1,1
MIA,BOS,46,0.479,0.462,41,33,36,0.404,0.353,28,26,4,1,3,1
SAC,DET,44,0.512,0.409,36,29,35,0.427,0.289,28,23,0,2,0,1
DEN,LAC,50,0.505,0.393,38,29,38,0.437,0.25,30,22,2,3,1,1
PHI,ATL,45,0.517,0.333,19,31,45,0.556,0.48,29,8,6,1,3,0
GSW,CHI,53,0.576,0.462,38,38,35,0.449,0.45,24,44,0,2,0,1
NYK,IND,39,0.443,0.359,29,22,49,0.521,0.462,36,1,21,0,4,0
HOU,CLE,46,0.517,0.385,37,28,40,0.449,0.273,33,44,5,1,1,1
POR,CHA,52,0.559,0.375,40,31,36,0.4,0.433,33,35,0,2,0,1
UTA,LAL,38,0.396,0.357,50,24,37,0.359,0.185,39,25,0,2,2,1
MIN,DAL,47,0.461,0.417,36,27,44,0.454,0.342,32,7,14,1,2,0
WAS,MIL,40,0.488,0.545,37,28,40,0.449,0.325,33,16,3,1,2,1
TOR,BKN,48,0.457,0.314,42,32,37,0.42,0.367,45,26,9,3,1,1
PHX,DEN,38,0.413,0.308,35,29,34,0.386,0.323,37,18,1,1,3,1
LAC,DET,36,0.486,0.5,32,25,37,0.435,0.432,34,2,16,1,1,0
ORL,BOS,36,0.429,0.289,41,21,38,0.422,0.25,36,9,12,3,0,1
MIA,MEM,40,0.5,0.484,28,25,39,0.481,0.31,28,13,12,2,0,1
UTA,CHI,38,0.432,0.356,42,23,40,0.412,0.28,37,13,4,2,0,1
SAC,CHA,41,0.414,0.378,37,27,36,0.409,0.333,43,12,6,1,1,1
MIN,NOP,40,0.43,0.282,35,23,40,0.46,0.208,38,12,6,2,2,1
OKC,SAS,43,0.462,0.478,40,27,44,0.458,0.323,39,18,13,1,2,1
LAL,CLE,36,0.396,0.206,38,21,38,0.427,0.381,42,2,15,1,1,0
NYK,PHI,37,0.43,0.323,27,24,40,0.46,0.3,44,0,24,0,4,0
ORL,HOU,41,0.482,0.375,33,25,38,0.442,0.238,29,7,12,1,1,1
DAL,GSW,38,0.418,0.421,33,21,45,0.455,0.422,33,8,10,2,2,0
ATL,MIL,39,0.406,0.316,36,19,49,0.533,0.367,31,4,22,1,3,0
DEN,POR,45,0.556,0.409,31,21,40,0.455,0.353,31,10,9,3,1,1
WAS,TOR,54,0.458,0.432,34,36,49,0.471,0.361,42,3,23,0,4,0
SAS,CHA,38,0.463,0.35,33,21,43,0.467,0.361,37,8,15,0,2,0
BKN,BOS,37,0.43,0.342,42,18,37,0.407,0.306,31,27,5,2,2,1
LAC,NOP,41,0.477,0.5,42,34,46,0.438,0.32,34,8,20,1,2,0
HOU,MEM,37,0.44,0.375,29,17,36,0.507,0.455,34,23,7,3,1,1
UTA,DET,31,0.388,0.324,44,20,35,0.389,0.306,33,7,12,2,0,1
SAC,POR,43,0.494,0.385,37,24,37,0.402,0.323,32,16,7,1,2,1
PHI,MIN,55,0.598,0.488,46,40,35,0.389,0.348,25,42,2,2,0,1
LAL,CHI,38,0.463,0.308,38,21,37,0.402,0.29,33,18,6,2,0,1
MIL,MIA,48,0.5,0.436,46,35,36,0.419,0.235,39,38,4,3,1,1
IND,PHX,46,0.517,0.48,43,31,40,0.421,0.296,33,37,0,2,0,1
ATL,OKC,56,0.622,0.486,34,36,43,0.457,0.281,25,16,4,1,1,1
DEN,GSW,42,0.457,0.412,27,30,57,0.6,0.538,38,0,38,1,3,0
GSW,NOP,49,0.48,0.49,47,33,47,0.48,0.514,42,8,17,3,0,1
BOS,TOR,46,0.5,0.467,35,32,41,0.446,0.241,28,16,11,2,2,1
LAC,UTA,45,0.459,0.455,30,24,44,0.512,0.333,40,2,24,1,2,0
HOU,BKN,45,0.429,0.329,37,18,56,0.519,0.444,41,14,15,1,1,0
DET,ORL,44,0.478,0.4,33,26,47,0.5,0.359,29,11,11,3,1,1
POR,CLE,47,0.528,0.552,34,28,45,0.474,0.316,29,21,4,2,0,1
DAL,SAS,37,0.43,0.357,29,22,41,0.494,0.433,25,19,6,0,4,0
MEM,MIL,37,0.389,0.323,35,29,40,0.476,0.353,45,1,31,1,1,0
IND,PHI,39,0.402,0.31,28,23,46,0.529,0.529,42,7,24,1,3,0
DEN,CHI,50,0.521,0.5,32,34,44,0.473,0.357,29,40,3,2,0,1
CHA,SAC,39,0.448,0.289,34,21,39,0.443,0.333,31,21,13,1,1,1
TOR,PHX,43,0.5,0.25,30,27,36,0.429,0.3,31,16,3,2,0,1
WAS,NYK,40,0.435,0.259,36,23,39,0.448,0.414,36,4,19,3,1,1
OKC,LAL,41,0.394,0.407,29,31,50,0.505,0.475,49,17,10,2,1,0
BOS,MEM,44,0.512,0.447,42,29,41,0.446,0.457,30,16,6,2,0,1
LAC,GSW,31,0.365,0.16,40,11,42,0.488,0.243,40,4,22,1,3,0
ORL,BKN,47,0.5,0.385,37,26,44,0.454,0.413,32,21,3,1,2,0
DET,MIA,35,0.427,0.394,34,23,39,0.506,0.345,38,16,5,2,2,1
POR,NOP,48,0.466,0.324,35,30,41,0.488,0.32,34,21,4,3,0,1
UTA,CLE,44,0.518,0.351,40,33,36,0.414,0.292,31,38,1,2,0,1
MIN,SAS,37,0.44,0.269,34,21,41,0.5,0.458,32,10,7,1,3,0
PHI,OKC,38,0.469,0.344,35,28,41,0.441,0.387,34,3,16,1,1,0
CHI,MIA,35,0.393,0.444,31,19,45,0.57,0.406,39,9,19,1,2,0
ORL,MIL,44,0.473,0.438,27,31,47,0.553,0.4,42,3,19,1,2,0
HOU,LAL,42,0.42,0.368,27,23,50,0.521,0.27,43,6,21,3,1,1
DET,SAC,36,0.439,0.345,33,21,40,0.449,0.4,28,14,4,0,2,0
IND,DAL,42,0.494,0.333,34,23,37,0.42,0.243,30,19,7,1,1,1
ATL,BOS,40,0.435,0.293,36,28,39,0.443,0.375,32,16,10,0,4,0
DEN,CLE,50,0.562,0.405,31,33,35,0.486,0.345,23,30,4,2,0,1
CHA,PHX,48,0.545,0.471,39,31,39,0.448,0.333,19,25,0,2,0,1
TOR,MEM,44,0.489,0.472,29,31,34,0.425,0.345,32,40,3,2,0,1
SAS,LAC,39,0.464,0.421,41,21,39,0.459,0.524,37,1,19,2,2,0
IND,CHA,47,0.47,0.519,39,34,33,0.402,0.343,37,27,1,2,1,1
MIN,PHX,39,0.429,0.25,33,22,40,0.465,0.308,29,6,11,2,1,1
PHI,HOU,43,0.489,0.348,45,21,31,0.36,0.262,32,34,5,1,1,1
LAL,GSW,42,0.5,0.25,35,20,50,0.51,0.432,37,2,36,1,3,0
NYK,OKC,39,0.448,0.304,25,25,45,0.542,0.517,39,0,24,0,2,0
BKN,SAC,45,0.5,0.371,44,25,39,0.419,0.4,27,29,7,2,0,1
BOS,MIA,43,0.494,0.4,28,26,36,0.419,0.314,28,22,2,3,1,1
CLE,CHI,31,0.356,0.222,27,16,36,0.474,0.5,42,0,21,1,3,0
UTA,POR,36,0.396,0.212,35,21,45,0.5,0.444,37,11,12,2,2,0
MIL,DAL,42,0.462,0.375,43,21,41,0.414,0.35,37,17,5,2,0,1
ATL,ORL,39,0.453,0.3,35,23,46,0.505,0.379,36,9,19,0,4,0
WAS,DET,36,0.456,0.348,40,24,31,0.403,0.324,38,24,1,1,2,1
MEM,NOP,33,0.375,0.257,25,21,39,0.527,0.346,43,9,23,2,2,0
PHX,MIN,37,0.425,0.206,29,23,45,0.437,0.357,44,0,30,1,2,0
DAL,LAC,38,0.469,0.294,39,21,33,0.363,0.278,27,9,10,2,2,1
TOR,SAC,40,0.44,0.4,34,25,41,0.451,0.333,33,19,5,2,0,1
OKC,POR,43,0.506,0.478,28,26,43,0.453,0.278,32,12,2,4,0,1
PHI,SAS,47,0.505,0.472,29,35,47,0.573,0.481,31,10,8,1,1,1
CHI,ATL,35,0.443,0.308,30,20,45,0.5,0.375,35,0,24,2,2,0
NYK,HOU,37,0.457,0.367,38,15,37,0.411,0.25,29,13,12,0,2,0
BKN,ORL,43,0.478,0.313,33,20,38,0.427,0.324,31,10,8,2,1,1
BOS,CLE,45,0.523,0.48,34,25,38,0.437,0.433,29,21,5,4,0,1
MIA,LAC,39,0.47,0.286,28,23,45,0.529,0.318,34,8,18,1,1,0
UTA,DEN,38,0.432,0.413,28,28,42,0.477,0.296,38,15,1,3,1,1
IND,TOR,40,0.435,0.346,36,27,38,0.413,0.308,35,15,1,1,2,1
MEM,CHA,38,0.469,0.29,32,25,41,0.532,0.4,32,8,16,0,2,0
NOP,DET,42,0.462,0.273,41,20,36,0.404,0.333,40,5,13,1,1,0
LAL,MIN,44,0.506,0.286,30,28,44,0.431,0.303,33,7,17,1,3,0
PHX,POR,36,0.409,0.342,30,19,44,0.468,0.462,39,6,23,0,3,0
WAS,GSW,44,0.463,0.357,27,29,50,0.568,0.35,42,5,15,0,2,0
OKC,NOP,50,0.495,0.438,43,33,49,0.485,0.278,34,22,4,2,2,1
CHI,LAC,40,0.392,0.286,37,20,38,0.463,0.381,45,12,8,0,2,0
BKN,NYK,34,0.405,0.273,42,19,37,0.425,0.258,27,17,11,3,1,1
ORL,WAS,38,0.452,0.212,39,24,35,0.443,0.556,33,4,18,1,3,0
CLE,MIA,37,0.435,0.333,33,23,37,0.468,0.391,36,8,18,0,4,0
HOU,TOR,41,0.451,0.217,28,17,44,0.484,0.389,35,22,0,2,0,1
UTA,MIN,37,0.394,0.325,31,25,38,0.422,0.308,38,23,6,3,1,1
MIL,CHA,41,0.461,0.194,40,17,36,0.4,0.256,41,9,14,3,1,1
DAL,DET,37,0.457,0.389,34,24,35,0.412,0.316,33,13,9,1,1,1
DEN,PHX,47,0.5,0.417,41,26,32,0.421,0.233,33,38,0,3,1,1
MEM,SAC,34,0.425,0.3,35,22,37,0.407,0.364,37,5,11,1,3,0
BOS,GSW,41,0.414,0.375,34,23,37,0.446,0.364,42,6,9,1,1,0
POR,ATL,41,0.5,0.367,36,26,42,0.457,0.364,27,16,6,2,0,1
DEN,PHI,48,0.511,0.333,40,27,38,0.418,0.389,30,18,0,1,1,1
MEM,IND,39,0.488,0.321,28,29,32,0.432,0.333,33,14,0,1,1,1
NOP,SAS,45,0.469,0.259,31,26,47,0.516,0.458,42,4,21,1,3,0
SAS,WAS,49,0.57,0.471,42,31,40,0.449,0.391,24,21,5,2,0,1
LAL,PHX,47,0.528,0.435,27,28,34,0.4,0.269,25,17,0,3,1,1
CHI,CLE,39,0.443,0.346,39,22,39,0.424,0.382,40,6,8,3,1,0
NYK,MIA,36,0.429,0.269,31,22,39,0.464,0.364,39,9,13,0,3,0
LAC,SAC,42,0.477,0.379,38,35,37,0.398,0.222,29,25,0,4,0,1
HOU,ORL,38,0.475,0.333,36,20,39,0.402,0.286,38,7,16,1,1,1
DAL,TOR,43,0.489,0.306,36,25,37,0.446,0.5,36,7,13,0,2,0
MIN,UTA,37,0.481,0.472,30,22,46,0.535,0.385,30,1,14,1,3,0
OKC,MIL,44,0.468,0.5,41,29,39,0.429,0.405,40,19,8,2,0,1
BOS,BKN,45,0.45,0.325,36,29,39,0.379,0.382,32,15,3,2,2,1
LAC,ATL,41,0.482,0.37,25,27,44,0.506,0.294,29,3,16,1,1,0
IND,GSW,40,0.426,0.4,28,29,53,0.541,0.419,35,0,35,0,2,0
CHA,NYK,39,0.415,0.324,38,25,34,0.4,0.304,38,14,8,2,1,1
MEM,DEN,35,0.449,0.281,33,26,37,0.44,0.222,28,25,3,1,2,0
SAS,PHX,47,0.47,0.441,22,29,48,0.6,0.448,35,12,3,3,1,1
LAL,PHI,43,0.467,0.304,35,26,42,0.452,0.417,32,0,24,0,2,0
BKN,CHI,42,0.447,0.286,36,25,47,0.5,0.321,45,8,9,3,1,1
CLE,WAS,45,0.536,0.441,41,30,42,0.483,0.333,33,25,5,2,2,1
ORL,OKC,44,0.431,0.341,35,26,49,0.538,0.429,37,10,15,0,2,0
HOU,NOP,40,0.396,0.339,30,22,46,0.511,0.29,42,15,12,2,2,0
DET,MIL,42,0.472,0.324,29,29,47,0.54,0.406,33,0,21,0,4,0
NYK,DAL,32,0.41,0.231,29,16,45,0.536,0.395,42,1,29,1,1,0
BOS,CHA,50,0.556,0.414,41,34,39,0.438,0.325,24,35,2,2,2,1
MIA,CHI,34,0.382,0.286,32,22,40,0.513,0.421,35,6,20,2,1,0
POR,UTA,48,0.533,0.5,35,28,38,0.447,0.324,28,33,3,2,2,1
SAC,ATL,54,0.545,0.314,38,36,38,0.442,0.348,27,29,10,2,0,1
MIN,MEM,37,0.389,0.229,30,25,36,0.414,0.261,37,17,2,2,2,1
WAS,IND,41,0.526,0.429,33,27,33,0.393,0.29,29,25,5,1,3,1
NOP,DEN,37,0.416,0.417,40,27,42,0.472,0.3,37,4,11,2,2,0
GSW,PHI,41,0.466,0.289,28,30,41,0.466,0.324,33,11,11,1,1,0
SAS,BKN,40,0.4,0.364,37,23,42,0.472,0.324,41,12,7,1,1,1
LAC,LAL,46,0.442,0.326,39,26,42,0.457,0.423,49,5,14,2,2,0
ORL,IND,38,0.463,0.44,39,25,41,0.451,0.211,36,13,8,3,1,1
DET,DAL,33,0.384,0.273,37,21,36,0.409,0.28,33,7,14,1,1,1
TOR,MIL,37,0.398,0.259,31,16,39,0.494,0.368,43,5,24,1,3,0
NYK,BOS,39,0.453,0.29,40,21,46,0.46,0.351,32,9,21,1,3,0
MIA,OKC,41,0.446,0.306,36,28,44,0.484,0.533,37,2,23,1,1,0
UTA,ATL,46,0.529,0.343,40,31,39,0.398,0.304,32,18,11,1,1,1
DEN,HOU,51,0.622,0.452,26,37,45,0.529,0.364,19,20,10,1,3,1
CHA,MEM,32,0.438,0.414,34,15,35,0.438,0.31,31,8,13,2,0,1
GSW,LAL,43,0.473,0.324,37,31,42,0.438,0.259,36,18,10,3,1,1
SAS,NOP,44,0.478,0.391,40,29,43,0.448,0.286,37,22,2,3,1,1
PHX,ATL,45,0.469,0.375,27,31,43,0.512,0.438,37,8,10,0,2,0
ORL,BKN,41,0.436,0.37,42,25,33,0.363,0.263,42,13,5,1,2,1
CLE,DAL,34,0.4,0.174,33,20,40,0.476,0.41,41,5,16,0,2,0
MIA,IND,30,0.423,0.3,33,21,38,0.427,0.292,29,6,18,0,3,0
DET,LAC,35,0.422,0.405,31,21,40,0.488,0.5,36,25,11,1,1,0
UTA,HOU,31,0.36,0.268,37,19,40,0.46,0.385,40,6,29,2,2,0
SAC,PHI,42,0.457,0.367,38,22,41,0.441,0.212,32,13,2,1,1,1
MIN,DEN,42,0.472,0.324,33,27,42,0.472,0.394,33,9,6,0,4,0
CHA,CHI,43,0.524,0.438,27,25,42,0.519,0.375,31,15,15,2,1,1
WAS,MIL,43,0.462,0.303,34,28,45,0.495,0.436,40,5,32,1,2,0
NYK,MEM,28,0.378,0.3,39,20,37,0.407,0.346,39,8,16,1,1,0
BOS,OKC,54,0.593,0.382,33,36,45,0.489,0.4,31,12,3,2,0,1
TOR,LAC,43,0.457,0.273,40,21,38,0.427,0.167,29,23,3,2,0,1
PHX,HOU,45,0.536,0.28,29,29,43,0.494,0.317,31,0,20,0,3,0
BKN,MIL,33,0.324,0.119,40,23,43,0.426,0.256,44,5,25,1,3,0
DET,DEN,48,0.545,0.432,37,32,41,0.446,0.321,22,29,7,1,1,1
SAC,SAS,50,0.556,0.406,40,26,42,0.429,0.281,31,17,4,3,0,1
WAS,ATL,48,0.495,0.316,27,34,46,0.505,0.5,36,6,19,2,2,0
NOP,IND,39,0.433,0.237,42,26,41,0.451,0.357,35,11,11,0,2,0
PHI,TOR,31,0.443,0.292,29,20,41,0.461,0.355,27,4,21,1,3,0
NYK,DET,36,0.4,0.273,31,17,37,0.468,0.353,35,0,14,0,4,0
CLE,BOS,40,0.417,0.273,32,21,40,0.488,0.346,34,6,10,0,4,0
POR,MIA,42,0.452,0.385,26,30,45,0.542,0.318,38,0,15,0,2,0
IND,LAL,56,0.571,0.559,30,37,35,0.467,0.19,31,46,0,1,1,1
CHA,LAC,39,0.419,0.357,33,19,42,0.483,0.75,40,20,4,0,2,0
MEM,MIN,36,0.419,0.441,27,18,39,0.448,0.31,39,19,0,2,2,1
OKC,ORL,46,0.5,0.433,41,25,42,0.467,0.297,32,14,12,2,0,1
GSW,SAS,55,0.579,0.471,38,42,35,0.432,0.375,26,41,3,1,2,1
CHI,NOP,45,0.495,0.444,27,27,45,0.529,0.429,32,12,13,0,2,0
BKN,DEN,46,0.511,0.559,35,36,50,0.505,0.371,36,21,14,2,0,1
UTA,PHX,42,0.5,0.393,31,29,35,0.467,0.176,29,28,2,4,0,1
MIL,WAS,56,0.602,0.633,26,33,48,0.522,0.459,32,25,3,2,1,1
DAL,CHA,38,0.404,0.306,42,25,36,0.404,0.243,39,10,4,2,0,1
SAC,HOU,39,0.429,0.333,34,21,45,0.45,0.392,29,2,37,0,4,0
BOS,LAL,46,0.489,0.421,37,35,50,0.515,0.537,33,18,7,1,1,0
ORL,MIN,45,0.542,0.423,31,23,46,0.465,0.385,27,20,2,1,1,1
POR,SAS,49,0.538,0.355,29,26,48,0.527,0.571,33,21,6,2,2,1
IND,LAC,49,0.563,0.409,35,26,37,0.435,0.353,27,27,5,1,1,1
ATL,TOR,36,0.45,0.457,34,25,40,0.46,0.325,38,17,21,0,3,0
OKC,MEM,43,0.478,0.386,33,29,34,0.442,0.292,37,23,9,2,1,1
PHI,DEN,39,0.5,0.455,35,23,46,0.489,0.231,32,16,2,1,1,1
PHX,GSW,39,0.386,0.194,29,23,41,0.506,0.345,40,17,14,1,3,0
BKN,CHI,39,0.415,0.317,27,26,46,0.541,0.5,42,3,19,3,1,0
DET,NYK,42,0.488,0.433,35,24,35,0.449,0.318,29,23,1,4,0,1
DAL,MIL,36,0.414,0.415,28,23,51,0.548,0.278,41,2,23,0,2,0
SAC,MIA,37,0.411,0.346,36,18,38,0.432,0.333,38,6,17,2,0,1
WAS,CLE,46,0.5,0.343,38,35,36,0.375,0.316,35,20,3,2,2,1
NOP,MIN,43,0.473,0.3,37,27,46,0.505,0.429,39,14,18,2,2,1
CHI,WAS,49,0.505,0.261,31,28,55,0.579,0.444,33,8,17,3,1,0
NYK,TOR,39,0.415,0.4,42,22,33,0.384,0.4,37,12,13,0,4,0
BOS,LAC,39,0.424,0.346,37,21,40,0.476,0.4,43,28,11,0,2,0
HOU,OKC,37,0.43,0.356,32,18,40,0.449,0.382,41,26,6,1,3,0
UTA,SAS,47,0.522,0.39,43,29,40,0.449,0.318,31,22,7,2,1,1
MIL,ORL,31,0.326,0.171,39,18,44,0.468,0.37,48,8,25,2,1,0
IND,CLE,45,0.536,0.346,37,31,35,0.443,0.444,25,21,1,3,1,1
ATL,CHA,46,0.535,0.424,26,26,48,0.545,0.452,27,0,20,1,3,0
MEM,NOP,38,0.432,0.276,35,27,34,0.395,0.182,35,12,14,2,2,1
PHI,LAL,56,0.577,0.5,35,33,48,0.516,0.37,34,26,5,2,0,1
GSW,MIA,44,0.537,0.361,29,28,48,0.457,0.419,31,9,19,1,1,1
DAL,POR,36,0.414,0.324,28,20,42,0.488,0.31,36,6,15,2,2,1
ATL,ORL,37,0.463,0.406,28,27,43,0.473,0.351,38,6,27,0,4,0
SAC,PHX,38,0.452,0.29,38,26,38,0.418,0.222,39,25,0,3,1,1
CHI,MIL,37,0.385,0.321,36,24,38,0.475,0.316,44,5,15,0,4,0
CLE,NYK,38,0.4,0.318,39,20,42,0.457,0.269,36,17,0,3,0,1
HOU,DAL,42,0.467,0.383,29,28,35,0.479,0.361,30,21,1,2,2,1
DET,WAS,44,0.518,0.417,38,25,42,0.5,0.359,30,15,4,2,1,1
IND,CHA,38,0.514,0.32,34,25,29,0.322,0.175,30,20,6,2,1,1
DEN,MIA,38,0.427,0.432,35,27,34,0.415,0.273,40,20,4,2,0,1
MIN,LAC,47,0.522,0.333,28,28,37,0.514,0.414,29,23,8,1,2,1
TOR,BKN,50,0.543,0.29,35,32,46,0.523,0.488,26,8,8,3,1,1
OKC,POR,41,0.477,0.457,38,23,36,0.414,0.379,36,20,1,4,0,1
PHI,BOS,39,0.488,0.333,37,21,41,0.466,0.448,33,8,10,1,3,0
GSW,UTA,44,0.494,0.317,35,29,41,0.471,0.385,42,11,7,2,1,1
ATL,LAL,40,0.435,0.381,41,29,41,0.432,0.35,34,10,6,1,1,1
MEM,SAS,44,0.494,0.333,40,25,36,0.419,0.619,33,13,12,2,2,0
NOP,ORL,36,0.383,0.345,34,21,42,0.442,0.406,46,2,31,0,2,0
CHI,MEM,45,0.563,0.4,37,28,43,0.483,0.355,26,18,7,2,0,1
NYK,PHI,40,0.4,0.31,29,27,42,0.538,0.348,41,3,26,0,4,0
BOS,DET,45,0.511,0.41,37,32,36,0.429,0.325,31,28,11,3,1,1
LAC,PHX,50,0.595,0.5,36,33,40,0.465,0.267,28,31,3,4,0,1
CLE,BKN,54,0.45,0.429,39,35,52,0.46,0.4,44,12,9,1,3,0
POR,GSW,43,0.462,0.432,34,24,39,0.402,0.342,31,24,5,2,2,1
IND,MIL,37,0.42,0.37,39,22,38,0.442,0.29,42,10,13,1,3,0
DAL,MIA,34,0.386,0.288,28,24,44,0.543,0.4,40,6,21,0,2,0
MIN,HOU,49,0.544,0.5,34,31,40,0.408,0.358,24,10,9,2,1,1
DEN,SAC,45,0.455,0.258,39,26,42,0.452,0.344,34,6,17,3,0,1
TOR,WAS,44,0.478,0.421,43,32,37,0.44,0.35,39,12,12,4,0,1
ORL,CHA,48,0.522,0.436,42,32,33,0.351,0.129,32,40,0,2,2,1
ATL,NYK,33,0.363,0.263,31,19,38,0.452,0.387,41,0,17,1,3,0
NOP,OKC,50,0.543,0.462,38,35,50,0.472,0.227,31,17,4,2,2,1
PHI,MIA,37,0.451,0.269,39,23,45,0.479,0.273,33,11,5,2,1,1
GSW,SAC,43,0.457,0.413,41,32,43,0.434,0.303,38,7,11,4,0,1
LAL,HOU,38,0.442,0.267,37,22,40,0.455,0.293,35,8,19,1,3,1
BKN,POR,36,0.391,0.194,37,26,46,0.438,0.219,41,9,15,0,2,0
CLE,PHX,42,0.494,0.361,41,34,35,0.417,0.313,27,17,7,1,1,1
MIL,BOS,37,0.42,0.359,46,21,39,0.382,0.35,38,9,11,2,1,1
NYK,MIN,37,0.43,0.379,39,15,41,0.471,0.458,35,8,19,0,2,0
ORL,CHI,41,0.506,0.412,38,25,40,0.444,0.414,33,8,10,2,2,0
IND,NOP,44,0.473,0.438,35,28,43,0.462,0.296,37,15,20,2,0,1
DAL,DEN,34,0.405,0.244,35,19,42,0.408,0.378,42,7,24,0,3,0
ATL,DET,43,0.489,0.476,37,21,46,0.484,0.375,34,14,11,1,2,0
CHA,WAS,46,0.479,0.394,42,26,42,0.433,0.256,32,16,12,3,1,1
MEM,LAC,33,0.367,0.281,28,20,35,0.467,0.24,42,4,22,1,3,0
TOR,SAS,40,0.426,0.467,33,24,43,0.483,0.324,39,7,6,1,1,1
OKC,UTA,55,0.466,0.409,32,29,52,0.495,0.45,46,11,10,4,0,1
PHI,POR,42,0.483,0.375,26,28,49,0.495,0.217,34,6,22,0,2,0
GSW,HOU,42,0.467,0.389,36,26,40,0.435,0.372,37,2,20,1,3,0
CHI,BOS,47,0.534,0.4,38,26,45,0.489,0.345,26,25,7,1,2,1
CLE,MEM,39,0.443,0.381,38,25,40,0.444,0.2,28,18,5,1,1,1
MIA,DET,35,0.427,0.25,24,18,42,0.525,0.424,34,11,26,2,2,0
MIL,MIN,50,0.526,0.442,39,28,50,0.49,0.462,29,14,4,2,0,1
UTA,DAL,41,0.482,0.368,45,28,41,0.423,0.361,34,18,2,3,1,1
ATL,PHX,38,0.413,0.364,38,22,41,0.441,0.351,35,9,8,2,0,1
CHA,BKN,39,0.453,0.343,30,15,40,0.46,0.395,31,8,19,2,2,0
WAS,IND,42,0.532,0.371,24,27,47,0.566,0.44,29,3,17,1,3,0
OKC,SAC,40,0.381,0.304,43,17,44,0.454,0.368,40,2,16,1,3,0
NOP,LAL,50,0.521,0.375,32,31,44,0.543,0.345,33,20,6,1,3,1
NYK,SAS,50,0.51,0.432,37,25,42,0.447,0.25,36,23,3,1,1,1
DEN,LAC,44,0.518,0.353,44,30,30,0.345,0.143,31,28,0,3,1,1
TOR,ORL,38,0.418,0.393,36,30,42,0.462,0.389,40,4,20,2,2,0
CHI,MIL,41,0.446,0.346,35,31,42,0.462,0.347,37,14,20,0,4,0
BKN,SAS,35,0.432,0.38,45,24,35,0.365,0.167,37,23,2,1,1,1
LAC,DAL,45,0.45,0.378,31,33,37,0.487,0.389,38,11,5,2,2,1
CLE,POR,37,0.416,0.382,27,22,44,0.564,0.621,39,0,23,0,2,0
HOU,ATL,39,0.433,0.294,25,24,39,0.488,0.447,31,12,2,2,0,1
MIA,PHX,48,0.495,0.31,30,31,45,0.506,0.406,32,13,8,1,1,0
DET,IND,39,0.443,0.439,32,28,40,0.46,0.385,30,17,2,1,3,1
MIN,SAC,42,0.506,0.258,42,23,37,0.389,0.346,30,17,13,2,2,1
CHA,GSW,40,0.44,0.212,29,23,48,0.505,0.341,36,3,17,0,2,0
MEM,LAL,41,0.441,0.25,42,20,40,0.449,0.37,36,11,4,2,1,1
NOP,PHI,44,0.423,0.179,40,29,44,0.436,0.323,43,7,17,0,2,0
NYK,ORL,38,0.427,0.292,37,17,39,0.438,0.344,35,6,16,1,3,1
DEN,OKC,41,0.466,0.464,36,28,43,0.453,0.263,32,18,6,4,0,1
